"ID","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8_1","Q8_2","Q8_3","Q8_4","Q8_5","Q8_6","Q8_7","Q8_8","Q8_9","Q8_10","Q8_11","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Latitude","Longitude","mobile_money","savings","borrowing","insurance","mobile_money_classification"
2881,71,2,1,3,5,2,1,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,2,-1,1,4,1,1,1,5,-6.16361129,39.19200013,0,0,0,0,0
2324,53,2,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,1,-1,1,1,-7.75096627,35.86473801,1,1,1,1,3
9069,41,2,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-10.78434469,38.62104282,0,0,1,0,1
5106,18,2,4,2,4,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,5,-1,1,1,-5.61821773,32.74653101,1,0,0,0,2
2839,30,2,2,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-8.84722257,34.82323638,0,0,0,0,0
9007,43,1,1,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,3,1,2,1,1,1,1,-6.15377987,35.73856115,1,0,0,0,2
528,18,2,4,6,5,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,3,4,-1,1,1,-4.21586683,35.73768191,1,0,0,0,2
364,27,1,1,6,4,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,3,2,-1,5,-1,1,1,-8.69595658,34.37510245,1,1,0,1,3
1826,42,1,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,2,-1,5,-1,1,5,-8.77739677,33.64056205,1,0,1,0,3
8094,28,2,1,1,4,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-7.25199364,31.3957734,0,0,0,0,0
2292,23,1,4,6,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,1,3,2,-1,5,-1,1,1,-2.59702558,32.91295724,1,1,0,0,3
3953,36,1,1,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,2,5,-1,1,4,-1.30202403,33.94418538,1,0,0,0,2
8297,26,1,4,5,4,2,1,1,0,0,0,0,0,0,0,0,0,0,2,-1,-1,1,4,1,6,5,-1,1,1,-6.89787669,39.2830428,1,0,0,0,2
3351,40,2,2,1,4,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-4.77570805,33.23885743,0,0,0,0,0
1906,16,2,4,3,3,2,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,1,1,1,-9.29416408,32.76011677,0,0,0,0,0
1314,44,2,1,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-10.5510232,39.79038202,0,1,0,1,1
4784,49,2,1,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,1,4,5,-1,1,4,-4.36296249,35.07469497,1,0,1,0,3
2268,21,2,1,2,3,1,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,1,6,1,3,1,-1,4,4,-8.80259681,34.22394153,1,0,0,0,2
5930,26,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-9.46324568,33.95387329,0,1,0,0,1
3458,40,1,2,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-10.84909193,39.69424186,0,0,0,0,0
638,23,2,1,3,5,2,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-8.86080931,34.00851804,0,0,0,0,0
4996,45,1,1,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,3,4,-1,1,1,-7.93436739,35.6278811,1,1,0,1,3
3626,17,1,4,2,5,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,1,2,1,-1,1,4,-6.15644492,39.21356562,1,0,1,0,3
1208,35,2,1,3,5,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,5,2,-1,4,-1,1,4,-1.49754357,33.81603689,1,1,1,1,3
1853,47,2,1,3,4,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,5,1,3,1,-1,2,4,-2.41581483,32.93551543,1,0,1,0,3
1454,47,2,2,3,1,2,1,0,0,1,1,0,0,0,0,1,0,0,-1,-1,5,2,-1,2,-1,1,-1,1,4,-10.34493185,40.24871853,0,0,1,0,1
148,22,2,4,3,5,2,1,1,1,0,0,0,0,0,0,0,0,0,2,1,-1,2,-1,2,-1,5,1,1,4,-6.84497565,39.27956453,1,1,1,0,3
9155,56,1,1,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,5,1,1,1,5,1,4,-4.26984915,38.05020494,1,0,1,0,3
5000,20,2,4,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,1,2,1,-1,1,1,-6.19109467,31.22189671,1,0,1,1,3
8828,30,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-1.56820611,30.88957993,0,0,1,0,1
7455,30,2,1,1,5,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-3.25324702,34.21561015,0,0,1,0,1
1541,82,1,1,1,3,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-9.95411008,39.32896618,0,0,1,0,1
4376,50,1,1,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-5.05285781,33.49013642,0,1,1,0,1
6255,45,1,1,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-2.40197557,32.33061363,0,0,0,0,0
7051,34,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-10.44232974,36.05889648,0,0,1,1,1
1653,39,1,1,6,2,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,7,-1,1,2,1,3,4,-1,1,1,-2.53515039,32.96039055,1,1,1,1,3
5883,30,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-4.06512087,35.287878,0,0,0,0,0
5113,26,2,1,5,1,2,2,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,2,-1,2,-1,1,-1,5,4,-2.75271505,31.88174461,1,0,1,0,3
4405,24,1,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,2,-1,1,-1,1,1,-10.82883369,34.88715401,1,0,1,0,3
3924,45,2,4,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,2,4,-2.77698039,32.70353693,0,1,1,0,1
6642,19,1,4,1,3,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-3.87124918,35.65140866,0,0,0,0,0
8330,21,2,1,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-5.86747215,35.07340002,0,1,0,0,1
2550,47,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-4.87336232,38.45562212,1,0,1,0,3
2937,28,1,1,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,1,1,2,-1,1,1,1,1,-6.18496445,39.20751854,1,1,0,0,3
141,25,1,1,3,5,2,1,1,1,0,0,0,0,0,0,0,0,0,2,6,-1,1,2,1,6,4,4,1,4,-6.79394649,39.25060514,1,1,1,0,3
3657,64,2,3,2,1,2,2,0,1,1,0,0,0,0,0,0,0,0,-1,1,5,2,-1,2,-1,1,-1,4,4,-3.28725739,37.37457776,0,0,0,0,0
8445,57,1,1,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,2,-1,2,-1,1,5,1,-1,1,4,-9.33152241,33.33314555,1,0,0,0,2
2996,48,2,1,3,2,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,1,-3.35345953,37.56766843,1,0,0,0,2
7040,66,1,1,3,5,2,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,7,1,4,2,-1,5,-1,1,1,-5.01134334,32.80219587,1,0,0,0,2
4660,23,1,4,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,1,-1,1,4,-2.06047855,35.47690956,0,0,0,0,0
8846,55,1,3,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,5,-1,1,5,-3.54591074,36.98623599,1,1,0,0,3
3780,47,1,1,3,3,1,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,1,-1,1,4,-8.07454891,31.93359156,0,1,0,0,1
8155,25,2,1,1,2,2,2,0,0,0,1,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-5.86640949,35.13522844,0,1,1,0,1
3807,22,1,4,6,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,4,2,-1,5,-1,1,1,-2.76908119,32.69199577,1,1,1,0,3
3383,37,1,4,2,5,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-6.74329579,32.48178859,0,0,0,0,0
7547,42,2,1,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,6,1,-1,4,4,-8.59099637,35.1509784,1,0,1,0,3
717,50,2,1,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,1,-1,1,4,-4.45559913,33.95443295,0,1,0,0,1
934,43,2,1,7,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,3,2,-1,4,5,1,1,-8.90599987,33.45582863,1,0,1,0,3
1458,45,2,1,3,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-4.60328192,34.65739762,0,1,0,0,1
2534,38,2,2,1,5,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,1,-2.60928014,32.06952484,0,0,1,0,1
8102,18,1,4,2,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,1,-1,1,2,-1.72366316,33.96093475,1,1,0,0,3
2102,25,1,1,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-2.63641127,32.276207,1,0,0,0,2
6050,25,2,2,2,5,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-5.18317805,39.79331772,0,0,0,0,0
110,34,1,1,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,1,-6.81183082,39.24486004,0,1,1,0,1
6151,30,2,1,3,5,2,2,0,1,0,1,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,6,5,-1,1,4,-6.65747231,37.14427667,1,0,1,0,3
1629,25,2,1,3,4,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,3,2,-1,1,-1,1,4,-5.1255918,38.38524386,1,0,0,0,2
4434,34,1,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,1,4,4,-6.12843214,39.21582054,0,1,1,0,1
7915,36,2,1,2,1,2,2,0,1,1,0,0,0,0,1,0,0,0,-1,1,5,2,-1,2,-1,1,-1,4,4,-7.49026552,30.59743845,0,0,0,0,0
5285,37,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,2,-1,2,-1,1,-1,1,4,-3.52560802,35.34401988,1,0,0,0,2
316,70,2,3,2,1,2,2,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,2,4,-8.69675715,34.37410226,0,0,0,1,1
6061,51,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,1,3,2,-1,1,-1,1,4,-6.66206172,37.13560507,1,1,1,0,3
1802,26,1,2,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,5,-1,1,4,-4.18594431,33.13411497,1,0,1,0,3
8761,78,2,2,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-11.11299177,38.47258353,0,1,1,1,1
9412,59,2,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-7.14185755,39.07477526,0,1,1,0,1
2082,28,1,4,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,4,2,-1,1,-1,1,1,-6.1426296,39.24135098,1,0,1,0,3
1637,64,2,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-4.18818739,33.12339937,0,1,1,0,1
181,16,2,4,5,5,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,1,-6.84478612,39.27936424,0,0,0,0,0
7742,30,1,3,6,3,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,1,1,1,-6.17313051,39.22520596,0,0,0,0,0
4277,45,1,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,1,-1,1,2,-9.1647253,33.81672376,0,0,1,0,1
7527,65,1,2,3,1,1,2,0,1,0,0,0,0,0,1,0,0,0,-1,1,-1,1,3,2,-1,5,-1,1,4,-6.2128151,34.83488068,1,1,0,1,3
1439,41,2,3,3,3,2,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,3,-4.46697392,35.6914641,0,0,0,0,0
4197,30,2,1,3,5,1,1,0,1,1,0,0,0,0,0,0,0,0,-1,1,1,2,-1,2,-1,1,-1,1,1,-2.90537229,32.74709935,0,1,1,0,1
1828,50,2,1,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-4.84930262,34.83936291,0,1,1,0,1
1581,27,1,1,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-9.01146875,33.0058365,0,0,0,0,0
1878,53,2,1,6,5,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,3,1,3,4,1,1,2,-6.14842407,39.22327488,1,0,1,0,3
8408,22,2,1,5,3,2,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,5,2,-1,2,-1,1,-1,1,1,-2.01801786,33.87929589,0,1,0,0,1
4630,47,1,2,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,5,1,-1,1,1,-7.69716667,35.62144157,1,1,0,0,3
7977,19,1,4,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,6,2,-1,1,-1,1,4,-4.74490019,29.69786834,1,1,0,1,3
8955,27,2,1,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,3,1,4,1,-1,1,3,-11.11272355,38.47243233,1,1,0,1,3
7287,26,1,1,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-3.30082306,34.20970241,0,1,0,0,1
677,33,2,2,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,2,1,4,-3.38768013,36.67018635,1,1,1,0,3
7590,55,1,1,4,5,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,2,2,-1,1,-1,1,2,-1.513483333,33.80910833,1,1,0,0,3
8656,27,2,1,5,4,1,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,1,1,5,1,4,5,4,4,4,-6.9315708,39.2627114,1,0,0,0,2
7726,36,1,1,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,6,2,-1,5,-1,1,4,-4.54526887,31.96504315,1,0,0,0,2
4023,42,2,3,1,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,8,-1,2,-1,2,-1,1,-1,4,4,-5.10497032,32.39614252,0,0,1,0,1
4684,45,2,3,3,1,2,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,3,5,-1,1,4,-4.63834819,38.19302168,1,1,0,1,3
6066,42,1,1,2,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,5,5,-2.3471848,32.29514132,0,0,1,0,1
4688,33,1,1,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,4,1,4,1,-1,4,4,-6.26492575,36.86952162,1,1,1,0,3
4942,51,1,1,3,3,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,2,1,-1,1,4,-4.64297816,38.32027555,1,1,0,0,3
8257,80,2,3,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-11.03985621,37.18550503,0,0,0,0,0
5025,18,1,4,5,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,3,-1,2,-1,2,-1,1,-1,1,4,-2.06375248,35.55783901,0,0,0,0,0
9181,50,2,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,9,-1,2,-1,2,-1,1,-1,1,4,-6.3010552,33.8464893,0,1,0,0,1
6316,94,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-5.6152902,38.27523165,0,0,0,0,0
2109,24,1,2,3,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,4,1,4,1,-1,1,1,-3.10371833,31.08311552,1,0,1,0,3
3892,25,1,4,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,5,2,-1,1,-1,1,4,-9.00006582,34.54952903,1,0,0,0,2
2890,51,2,1,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,2,2,-1,1,-1,1,4,-10.18190967,38.94369096,1,1,0,0,3
4833,23,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-4.19671195,34.82012815,0,0,0,0,0
8256,16,2,4,4,3,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,5,-11.04075401,37.18215336,0,0,0,0,0
219,22,1,4,6,5,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,5,2,-1,5,-1,1,1,-6.84930458,39.14634213,1,0,1,0,3
8740,53,2,4,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,6,2,-1,1,-1,1,4,-3.07038458,33.35456879,1,0,1,0,3
6333,30,1,1,3,4,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,3,1,3,1,-1,1,4,-7.87313813,30.79579202,1,1,1,0,3
1719,20,1,4,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,5,1,2,5,-1,1,4,-2.52324417,32.9633466,1,1,1,0,3
2116,25,1,2,3,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-10.12837585,39.13902221,0,1,1,0,1
2002,35,2,1,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,2,4,-4.26899287,35.68585912,0,0,0,0,0
3532,27,2,1,2,3,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-5.32225456,34.51866283,0,0,0,0,0
8170,35,1,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-8.76477963,31.84099756,0,0,1,0,1
1757,26,2,1,1,5,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,2,-1,2,-1,2,-1,1,-1,4,4,-3.90650787,35.81326419,0,1,1,0,1
3792,20,1,4,3,5,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,2,4,-2.97975921,34.25997655,0,1,0,0,1
8243,29,2,4,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,4,2,-1,3,-1,1,1,-2.37759425,33.58020621,1,1,1,1,3
4495,65,2,3,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-5.88782787,39.25354988,0,0,0,0,0
7746,17,1,4,5,3,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,3,5,-1,1,1,-4.90785445,29.66219149,1,0,0,0,2
1350,24,1,1,2,5,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,5,2,-1,5,-1,4,4,-2.63496088,33.97212444,1,0,0,0,2
8532,48,1,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,1,3,1,3,4,-1,1,2,-7.1912438,31.0230858,1,0,1,0,3
3965,48,1,3,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-2.10328037,31.49477829,0,0,0,0,0
106,30,1,1,6,5,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,3,1,2,1,-1,1,4,-6.79246421,39.24096052,1,1,0,0,3
9131,40,2,1,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,1,1,1,3,3,3,1,3,-3.55917051,36.98752188,1,1,1,1,3
9134,40,1,1,3,1,2,1,0,1,1,0,0,0,0,0,0,0,0,-1,4,4,1,3,1,3,4,4,1,1,-3.82075436,37.45852171,1,1,1,0,3
7188,31,2,1,3,3,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-8.37036345,31.71733285,0,0,0,0,0
5979,29,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,4,1,-1,4,4,-10.95118591,39.02943048,1,1,1,0,3
560,32,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,6,1,-1,4,4,-10.28781511,40.11716219,1,0,0,0,2
3602,38,2,1,2,2,2,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-2.76972569,32.59721338,0,1,0,1,1
5013,72,1,1,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-9.32794077,33.70485014,0,0,1,0,1
1063,22,2,1,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,6,-1,2,-1,2,-1,1,-1,1,4,-5.13292761,39.09779805,0,1,0,0,1
8664,55,2,2,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,4,4,-8.97346102,33.95758911,0,1,0,0,1
7627,32,1,1,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,1,3,2,-1,4,-1,4,4,-7.42924087,31.37628465,1,1,0,1,3
3494,27,1,1,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,6,-1,-1,1,3,2,-1,1,-1,1,1,-2.53901406,33.19913276,1,0,1,0,3
4927,31,2,1,3,5,1,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,1,3,2,-1,1,1,1,1,-3.2110815,37.26119281,1,0,0,0,2
7100,18,2,4,3,5,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-7.10650673,31.16539028,0,1,0,0,1
682,41,2,2,1,1,2,1,0,1,0,1,0,0,0,0,1,0,0,-1,1,-1,2,-1,1,3,1,-1,4,4,-10.28663736,40.11660894,1,0,0,0,2
8375,42,2,2,3,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,4,-5.87981062,35.12091632,0,1,0,0,1
8745,61,2,3,1,3,1,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,4,1,-1,4,4,-3.16987238,33.30070343,1,1,0,1,3
2750,43,2,2,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,2,-5.04113107,34.75543669,0,0,0,0,0
249,23,1,4,3,5,2,1,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,5,4,1,1,4,-2.53412705,32.9334154,1,1,0,0,3
3538,49,2,2,1,1,2,2,0,0,0,1,0,1,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-5.32912051,34.51970501,0,0,0,0,0
4403,18,2,4,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,2,-1,1,-1,1,1,-10.82753216,34.88608082,0,0,1,0,1
51,22,2,4,3,5,2,1,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,3,1,1,-6.80008942,39.25587238,1,0,0,0,2
9274,32,2,1,3,1,2,1,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,3,2,-1,1,-1,1,4,-6.89734008,39.25251101,1,0,0,0,2
1298,32,2,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,2,-1,1,3,5,-1,1,4,-7.78266677,35.71353921,1,0,0,0,2
7140,30,1,1,7,5,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,-1,1,2,2,-1,1,-1,1,1,-10.49310594,39.32399928,1,1,1,1,3
6651,45,2,3,3,1,2,2,0,1,0,1,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-9.33685716,34.76602903,0,1,0,0,1
6069,17,2,1,1,3,2,2,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,2,-1,2,-1,1,-1,4,4,-6.85479661,30.52560027,0,1,0,0,1
6167,42,2,2,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-6.48475253,31.11700089,0,0,0,0,0
7377,48,2,1,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,1,4,1,6,1,-1,4,4,-10.6924375,39.39622712,1,0,1,0,3
7792,42,2,3,1,3,2,2,0,1,0,0,0,0,0,1,0,0,0,-1,8,-1,1,3,2,-1,1,-1,4,4,-2.64129716,32.78497788,0,0,0,1,1
7512,53,1,1,3,1,2,2,0,1,0,0,1,0,0,0,0,0,0,-1,1,-1,2,-1,2,-1,1,-1,1,4,-10.64299737,38.84682819,0,0,1,0,1
8395,80,2,1,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,-1,1,-1,2,-1,1,3,1,-1,4,4,-3.7395845,37.66097462,1,0,0,0,2
